P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",0,"M Saraswat, CLP Gupta",An Intelligent Systems for Heart Sound Signal Analysis,2025.0,2025 International Conference on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/11052108/,,34,2026-08-23 16:46:44,,,,,,,,,0,0.0,0,2,1.0,"Globally, heart failure is the leading cause of death. One of the first diagnostic techniques for examining the state of the heart is cardiac auscultation. The heart's mechanical activity …",,"https://scholar.google.com/scholar?q=related:FK3zpuCTbZwJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",An Intelligent Systems for Heart Sound Signal Analysis,"M Saraswat, CLP Gupta",2025,"Globally, heart failure is the leading cause of death. One of the first diagnostic techniques for examining the state of the heart is cardiac auscultation. The heart's mechanical activity …",2025 International Conference on …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",0,"A Supani, S Nurmaini, RU Partan…",Deep Learning for Coronary Artery Stenosis Segmentation: A Preliminary Study,2025.0,… des Systemes d' …,researchgate.net,https://www.researchgate.net/profile/Ahyar-Supani/publication/395625353_Deep_Learning_for_Coronary_Artery_Stenosis_Segmentation_A_Preliminary_Study/links/691b5901de8143098271db34/Deep-Learning-for-Coronary-Artery-Stenosis-Segmentation-A-Preliminary-Study.pdf,,35,2026-08-23 16:46:44,PDF,,,,,,,,0,0.0,0,4,1.0,"Manual stenosis interpretation in X-ray Coronary Angiography (XCA) is often subjective and prone to high inter-observer variability, primarily due to the small diameter of coronary …",https://www.researchgate.net/profile/Ahyar-Supani/publication/395625353_Deep_Learning_for_Coronary_Artery_Stenosis_Segmentation_A_Preliminary_Study/links/691b5901de8143098271db34/Deep-Learning-for-Coronary-Artery-Stenosis-Segmentation-A-Preliminary-Study.pdf,"https://scholar.google.com/scholar?q=related:bFTJtjhhF7oJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Deep Learning for Coronary Artery Stenosis Segmentation: A Preliminary Study,"A Supani, S Nurmaini, RU Partan…",2025,"Manual stenosis interpretation in X-ray Coronary Angiography (XCA) is often subjective and prone to high inter-observer variability, primarily due to the small diameter of coronary …",… des Systemes d' …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",0,"M Adamopoulou, M Jiang, CJ Nnonyelu…",Improving Cardiac Auscultation Signal Quality by using 4-Channel Stethoscope Array,2024.0,2024 IEEE …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10560871/,,36,2026-08-23 16:46:44,,,,,,,,,0,0.0,0,4,2.0,"In cardiac auscultation, the ability to clearly hear any existing murmur sounds in heart sounds is crucial for proper diagnosis. This work aims to improve heart sound by the use of a …",,"https://scholar.google.com/scholar?q=related:fTIYXqjaEj4J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Improving Cardiac Auscultation Signal Quality by using 4-Channel Stethoscope Array,"M Adamopoulou, M Jiang, CJ Nnonyelu…",2024,"In cardiac auscultation, the ability to clearly hear any existing murmur sounds in heart sounds is crucial for proper diagnosis. This work aims to improve heart sound by the use of a …",2024 IEEE …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",1,"Z Sabouri, A Ghadimi…",Effective features extraction by analyzing heart sound for identifying cardiovascular diseases related to COVID-19: A diagnostic model,2022.0,Proceedings of the …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/09544119221112523,"https://scholar.google.com/scholar?cites=12926149806649001149&as_sdt=80005&sciodt=0,11&hl=en",37,2026-08-23 16:46:44,,10.1177/09544119221112523,,,,,,,1,0.25,0,3,4.0,"Incidence and exacerbation of some of the cardiovascular diseases in the presence of the coronavirus will lead to an increase in the mortality rate among patients. Therefore, early …",,"https://scholar.google.com/scholar?q=related:vUTMcsPoYrMJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Effective features extraction by analyzing heart sound for identifying cardiovascular diseases related to COVID-19: A diagnostic model,"Z Sabouri, A Ghadimi…",2022,"Incidence and exacerbation of some of the cardiovascular diseases in the presence of the coronavirus will lead to an increase in the mortality rate among patients. Therefore, early …",Proceedings of the …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",1,"J Li, K Wang, C Ni, TR Lin",A multi-synchrosqueezing ridge extraction transform for the analysis of non-stationary multi-component signals,2021.0,2021 Global Reliability and …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9613112/,"https://scholar.google.com/scholar?cites=4221657928683586477&as_sdt=80005&sciodt=0,11&hl=en",38,2026-08-23 16:46:44,,,,,,,,,1,0.2,0,4,5.0,Condition monitoring (CM) signals of rotating machines operating under varying speed condition typically exhibit amplitude modulation and frequency modulation characteristics. A …,,"https://scholar.google.com/scholar?q=related:rYNl0oRXljoJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",A multi-synchrosqueezing ridge extraction transform for the analysis of non-stationary multi-component signals,"J Li, K Wang, C Ni, TR Lin",2021,Condition monitoring (CM) signals of rotating machines operating under varying speed condition typically exhibit amplitude modulation and frequency modulation characteristics. A …,2021 Global Reliability and …,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",0,VM Shervegar,Informatics and Health,,researchgate.net,,https://www.researchgate.net/profile/Vishwanath-Shervegar/publication/388890162_Heart_sound_classification_technique_for_early_CVD_detection_using_improved_wavelet_time_scattering_and_discriminant_analysis_classifiers/links/67ab9d928311ce680c5e6829/Heart-sound-classification-technique-for-early-CVD-detection-using-improved-wavelet-time-scattering-and-discriminant-analysis-classifiers.pdf,,39,2026-08-23 16:46:44,PDF,,,,,,,,0,0.0,0,1,,"Objective: PCG represents the acoustic replay of heart sounds from the cardiac structure. To detect and analyse the different conditions of the heart, heart sound signals are essential …",https://www.researchgate.net/profile/Vishwanath-Shervegar/publication/388890162_Heart_sound_classification_technique_for_early_CVD_detection_using_improved_wavelet_time_scattering_and_discriminant_analysis_classifiers/links/67ab9d928311ce680c5e6829/Heart-sound-classification-technique-for-early-CVD-detection-using-improved-wavelet-time-scattering-and-discriminant-analysis-classifiers.pdf,"https://scholar.google.com/scholar?q=related:Vq4Vx6nR3m8J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Informatics and Health,VM Shervegar,0,"Objective: PCG represents the acoustic replay of heart sounds from the cardiac structure. To detect and analyse the different conditions of the heart, heart sound signals are essential …",researchgate.net,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P8,Detection of coronary artery atherosclerotic disease using novel features from synchrosqueezing transform of phonocardiogram,2020,"Pathak, Akanksha; Samanta, Pranab; Mandana, Kayapanda; Saha, Goutam",0,"O Karabiber Cura, A Akan, HS TURE",Classification of Epileptic and Psychogenic Non-Epileptic Seizures by Using Time-Frequency Features of Eeg Signals,,Available at SSRN 4240637,,,,40,2026-08-23 16:46:44,CITATION,,,,,,,,0,0.0,0,3,,,,"https://scholar.google.com/scholar?q=related:p_IQC5bAbsoJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Classification of Epileptic and Psychogenic Non-Epileptic Seizures by Using Time-Frequency Features of Eeg Signals,"O Karabiber Cura, A Akan, HS TURE",0,,Available at SSRN 4240637,Unknown,Unknown,Unclassified,2026-08-23 16:46:44,error,
P9,A study on gait entropy image analysis for clothing invariant human identification,2017,"Nandy, Anup; Pathak, Akanksha; Chakraborty, Pavan",258,"JP Singh, S Jain, S Arora, UP Singh",Vision-based gait recognition: A survey,2018.0,Ieee Access,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8528404/,"https://scholar.google.com/scholar?cites=9164831496959427764&as_sdt=80005&sciodt=0,11&hl=en",1,2026-08-23 16:47:24,,,,,,,,,258,32.25,65,4,8.0,"In the digital world of today, global security issues have given rise to video surveillance devices. Gait-based human recognition is an emerging behavioral biometric trait for …",https://ieeexplore.ieee.org/iel7/6287639/8274985/08528404.pdf,"https://scholar.google.com/scholar?q=related:tASUarAFMH8J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Vision-based gait recognition: A survey,"JP Singh, S Jain, S Arora, UP Singh",2018,"In the digital world of today, global security issues have given rise to video surveillance devices. Gait-based human recognition is an emerging behavioral biometric trait for …",Ieee Access,Unknown,Unknown,Unclassified,2026-08-23 16:47:24,error,
P9,A study on gait entropy image analysis for clothing invariant human identification,2017,"Nandy, Anup; Pathak, Akanksha; Chakraborty, Pavan",74,"JP Singh, S Jain, S Arora, UP Singh",A Survey of Behavioral Biometric Gait Recognition: Current Success and Future Perspectives: JP Singh et al.,2021.0,Archives of Computational Methods …,Springer,https://link.springer.com/article/10.1007/s11831-019-09375-3,"https://scholar.google.com/scholar?cites=1522776536340440941&as_sdt=80005&sciodt=0,11&hl=en",2,2026-08-23 16:47:24,,10.1007/s11831-019-09375-3,,,,,,,74,14.8,19,4,5.0,"In today digital society, vulnerability to person authentication is a serious issue in real time scenarios like (airport, hospital, metro stations, etc.). This issue has increased the growth of …",,"https://scholar.google.com/scholar?q=related:bSffGDH9IRUJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",A Survey of Behavioral Biometric Gait Recognition: Current Success and Future Perspectives: JP Singh et al.,"JP Singh, S Jain, S Arora, UP Singh",2021,"In today digital society, vulnerability to person authentication is a serious issue in real time scenarios like (airport, hospital, metro stations, etc.). This issue has increased the growth of …",Archives of Computational Methods …,Unknown,Unknown,Unclassified,2026-08-23 16:47:24,error,
P9,A study on gait entropy image analysis for clothing invariant human identification,2017,"Nandy, Anup; Pathak, Akanksha; Chakraborty, Pavan",66,"CC Charalambous, AA Bharath",A data augmentation methodology for training machine/deep learning gait recognition algorithms,2016.0,arXiv preprint arXiv:1610.07570,arxiv.org,https://arxiv.org/abs/1610.07570,"https://scholar.google.com/scholar?cites=2328976617136669959&as_sdt=80005&sciodt=0,11&hl=en",3,2026-08-23 16:47:24,,,,,,,,,66,6.6,33,2,10.0,"There are several confounding factors that can reduce the accuracy of gait recognition systems. These factors can reduce the distinctiveness, or alter the features used to …",https://arxiv.org/pdf/1610.07570,"https://scholar.google.com/scholar?q=related:B0Wf0uQvUiAJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",A data augmentation methodology for training machine/deep learning gait recognition algorithms,"CC Charalambous, AA Bharath",2016,"There are several confounding factors that can reduce the accuracy of gait recognition systems. These factors can reduce the distinctiveness, or alter the features used to …",arXiv preprint arXiv:1610.07570,Unknown,Unknown,Unclassified,2026-08-23 16:47:24,error,
P9,A study on gait entropy image analysis for clothing invariant human identification,2017,"Nandy, Anup; Pathak, Akanksha; Chakraborty, Pavan",33,"R Anusha, CD Jaidhar",Clothing invariant human gait recognition using modified local optimal oriented pattern binary descriptor,2020.0,Multimedia Tools and Applications,Springer,https://link.springer.com/article/10.1007/s11042-019-08400-8,"https://scholar.google.com/scholar?cites=5207326006574438223&as_sdt=80005&sciodt=0,11&hl=en",4,2026-08-23 16:47:24,,10.1007/s11042-019-08400-8,,,,,,,33,5.5,17,2,6.0,Human gait is a behavioral characteristic which has received a large amount of consideration in recent times as a biometric identifier. The clothing variance is one of the …,,"https://scholar.google.com/scholar?q=related:T9eF02kjREgJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Clothing invariant human gait recognition using modified local optimal oriented pattern binary descriptor,"R Anusha, CD Jaidhar",2020,Human gait is a behavioral characteristic which has received a large amount of consideration in recent times as a biometric identifier. The clothing variance is one of the …,Multimedia Tools and Applications,Unknown,Unknown,Unclassified,2026-08-23 16:47:24,error,
P9,A study on gait entropy image analysis for clothing invariant human identification,2017,"Nandy, Anup; Pathak, Akanksha; Chakraborty, Pavan",18,"J Zhang, C Liu",A study of a clothing image segmentation method in complex conditions using a features fusion model,2020.0,Automatika,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/00051144.2019.1691835,"https://scholar.google.com/scholar?cites=18022070090476084813&as_sdt=80005&sciodt=0,11&hl=en",5,2026-08-23 16:47:24,,10.1080/00051144.2019.1691835,,,,,,,18,3.0,9,2,6.0,"According to a priori knowledge in complex conditions, this paper proposes an unsupervised image segmentation algorithm to be used for clothing images that combines …",https://www.tandfonline.com/doi/pdf/10.1080/00051144.2019.1691835,"https://scholar.google.com/scholar?q=related:Td4EJENBG_oJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",A study of a clothing image segmentation method in complex conditions using a features fusion model,"J Zhang, C Liu",2020,"According to a priori knowledge in complex conditions, this paper proposes an unsupervised image segmentation algorithm to be used for clothing images that combines …",Automatika,Unknown,Unknown,Unclassified,2026-08-23 16:47:24,error,
